MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
2/8/2021 14:48,1.2.5,FR1,5,4.11,1,1,Right,Left,0,1,0,0,nan,0.18
2/8/2021 14:48,1.2.5,FR1,5,4.11,1,1,Right,Left,0,2,0,0,nan,0
2/8/2021 14:48,1.2.5,FR1,5,4.11,1,1,Right,Left,0,3,0,0,nan,0.11
2/8/2021 14:50,1.2.5,FR1,5,4.11,1,1,Left,Left,1,3,0,0,nan,0.45
2/8/2021 14:50,1.2.5,FR1,5,4.11,4,1,Pellet,Left,1,3,1,0,1.44,nan
2/8/2021 14:50,1.2.5,FR1,5,4.11,1,1,Left,Left,2,3,1,0,nan,0.04
2/8/2021 14:50,1.2.5,FR1,5,4.11,1,1,Pellet,Left,2,3,2,0,2.17,nan
2/8/2021 14:50,1.2.5,FR1,5,4.11,1,1,Right,Left,2,4,2,0,nan,0.04
2/8/2021 14:51,1.2.5,FR1,5,4.11,1,1,Left,Left,3,4,2,0,nan,0.39
2/8/2021 14:51,1.2.5,FR1,5,4.11,3,1,Pellet,Left,3,4,3,0,0.39,nan
2/8/2021 14:52,1.2.5,FR1,5,4.11,1,1,Left,Left,4,4,3,0,nan,0.11
2/8/2021 14:52,1.2.5,FR1,5,4.11,2,1,Pellet,Left,4,4,4,0,1.9,nan
2/8/2021 14:53,1.2.5,FR1,5,4.11,1,1,Right,Left,4,5,4,0,nan,0.09
2/8/2021 14:54,1.2.5,FR1,5,4.11,1,1,Left,Left,5,5,4,0,nan,0.38
2/8/2021 14:54,1.2.5,FR1,5,4.11,1,1,Pellet,Left,5,5,5,0,1.38,nan
2/8/2021 14:55,1.2.5,FR1,5,4.11,1,1,Left,Left,6,5,5,0,nan,0
2/8/2021 14:55,1.2.5,FR1,5,4.11,1,1,Pellet,Left,6,5,6,0,0.26,nan
2/8/2021 14:56,1.2.5,FR1,5,4.11,1,1,Right,Left,6,6,6,0,nan,0.16
2/8/2021 14:57,1.2.5,FR1,5,4.11,1,1,Right,Left,6,7,6,0,nan,0.01
2/8/2021 14:58,1.2.5,FR1,5,4.11,1,1,Right,Left,6,8,6,0,nan,0.11
2/8/2021 14:58,1.2.5,FR1,5,4.11,1,1,Left,Left,7,8,6,0,nan,0
2/8/2021 14:58,1.2.5,FR1,5,4.11,1,1,Pellet,Left,7,8,7,0,0.79,nan
2/8/2021 14:59,1.2.5,FR1,5,4.11,1,1,Right,Left,7,9,7,0,nan,0.3
2/8/2021 14:59,1.2.5,FR1,5,4.11,1,1,Right,Left,7,10,7,0,nan,0
2/8/2021 14:59,1.2.5,FR1,5,4.11,1,1,Left,Left,8,10,7,0,nan,0.01
2/8/2021 14:59,1.2.5,FR1,5,4.11,1,1,Pellet,Left,8,10,8,0,2.83,nan
2/8/2021 15:00,1.2.5,FR1,5,4.11,1,1,Left,Left,9,10,8,0,nan,0.27
2/8/2021 15:00,1.2.5,FR1,5,4.11,1,1,Pellet,Left,9,10,9,0,1.05,nan
