MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/10/2023 15:46,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,13,7,3,3,nan,nan,nan
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,14,7,3,3,nan,nan,0.36
10/10/2023 15:47,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,14,7,4,3,0.44,3962,nan
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,15,7,4,4,nan,nan,0.4
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,15,7,4,4,nan,nan,nan
10/10/2023 15:47,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,15,7,4,4,nan,nan,nan
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,16,7,4,4,nan,nan,0.39
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,7,4,4,nan,nan,0
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,7,4,4,nan,nan,0
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,7,4,4,nan,nan,0
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,7,4,4,nan,nan,0
10/10/2023 15:47,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,7,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,16,8,4,4,nan,nan,0.42
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,8,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,8,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,8,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,8,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,8,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,8,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,8,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,16,8,4,4,nan,nan,nan
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,16,9,4,4,nan,nan,0.08
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,9,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,9,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,9,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,16,9,4,4,nan,nan,nan
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,16,9,4,4,nan,nan,nan
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,9,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,16,10,4,4,nan,nan,0.35
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,10,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,10,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,10,4,4,nan,nan,0
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,16,10,4,4,nan,nan,nan
10/10/2023 15:48,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,16,11,4,4,nan,nan,0.6
10/10/2023 15:48,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,16,11,5,4,0.44,104,nan
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,16,12,5,5,nan,nan,0.49
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,12,5,5,nan,nan,0
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,12,5,5,nan,nan,0
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,12,5,5,nan,nan,0
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,16,12,5,5,nan,nan,0
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,16,12,5,5,nan,nan,nan
10/10/2023 15:49,1.17.0,Bandit,27,3.85,nan,15,10,40,Left,Right,17,12,5,5,nan,nan,0.46
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,17,12,5,5,nan,nan,nan
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,17,12,5,5,nan,nan,nan
10/10/2023 15:49,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,17,13,5,5,nan,nan,0.14
10/10/2023 15:49,1.17.0,Bandit,27,3.87,2,15,10,40,Pellet,Right,17,13,6,5,0.25,64,nan
10/10/2023 15:50,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,17,14,6,6,nan,nan,0.27
10/10/2023 15:50,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,17,14,7,6,0.75,23,nan
10/10/2023 16:30,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,18,14,7,7,nan,nan,0.47
10/10/2023 16:30,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,18,14,7,7,nan,nan,nan
10/10/2023 16:30,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,18,14,7,7,nan,nan,nan
10/10/2023 16:31,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,18,14,7,7,nan,nan,nan
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,18,14,7,7,nan,nan,nan
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,18,15,7,7,nan,nan,1.05
10/10/2023 16:31,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,18,15,8,7,0.31,2458,nan
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,18,16,8,8,nan,nan,0.78
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:31,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:31,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,18,16,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,18,16,8,8,nan,nan,nan
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,19,16,8,8,nan,nan,0.33
10/10/2023 16:32,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,19,16,8,8,nan,nan,nan
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,19,16,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,19,16,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,19,16,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,19,16,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,19,16,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.86,nan,15,10,40,Right,Right,19,17,8,8,nan,nan,0.41
10/10/2023 16:32,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,19,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,19,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,19,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,19,17,8,8,nan,nan,nan
10/10/2023 16:32,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,19,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.85,nan,15,10,40,RightinTimeout,Right,19,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,19,17,8,8,nan,nan,nan
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,20,17,8,8,nan,nan,0.69
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,20,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,20,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,20,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,20,17,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,20,18,8,8,nan,nan,1.07
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,20,18,8,8,nan,nan,0
10/10/2023 16:32,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,20,18,8,8,nan,nan,nan
10/10/2023 16:33,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,21,18,8,8,nan,nan,0.66
10/10/2023 16:33,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,21,18,8,8,nan,nan,nan
10/10/2023 16:33,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,21,18,8,8,nan,nan,nan
10/10/2023 16:33,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,21,18,8,8,nan,nan,0
10/10/2023 16:34,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,22,18,8,8,nan,nan,0.25
10/10/2023 17:02,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,23,18,8,8,nan,nan,0.07
10/10/2023 17:02,1.17.0,Bandit,27,3.85,nan,15,10,40,LeftinTimeOut,Right,23,18,8,8,nan,nan,nan
10/10/2023 17:02,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,23,18,8,8,nan,nan,nan
10/10/2023 17:02,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,24,18,8,8,nan,nan,0.25
10/10/2023 17:02,1.17.0,Bandit,27,3.86,1,15,10,40,Pellet,Right,24,18,9,8,0.12,1868,nan
10/10/2023 17:02,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,25,18,9,9,nan,nan,0.35
10/10/2023 17:02,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,25,18,9,9,nan,nan,nan
10/10/2023 17:02,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,25,18,9,9,nan,nan,nan
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,26,18,9,9,nan,nan,0.31
10/10/2023 17:03,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,26,18,9,9,nan,nan,nan
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,26,19,9,9,nan,nan,0.3
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,26,19,9,9,nan,nan,0
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,26,19,9,9,nan,nan,0
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,26,19,9,9,nan,nan,nan
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,27,19,9,9,nan,nan,0.51
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,27,19,9,9,nan,nan,nan
10/10/2023 17:03,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,27,19,9,9,nan,nan,nan
10/10/2023 17:11,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,28,19,9,9,nan,nan,0.79
10/10/2023 17:11,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,28,19,9,9,nan,nan,nan
10/10/2023 17:11,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,28,19,9,9,nan,nan,nan
10/10/2023 17:11,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,29,19,9,9,nan,nan,1.46
10/10/2023 17:11,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,29,19,9,9,nan,nan,nan
10/10/2023 17:11,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,29,19,9,9,nan,nan,nan
10/10/2023 17:11,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,30,19,9,9,nan,nan,0.54
10/10/2023 17:11,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,30,19,9,9,nan,nan,nan
10/10/2023 17:11,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,30,19,9,9,nan,nan,nan
10/10/2023 17:12,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,31,19,9,9,nan,nan,0.05
10/10/2023 17:12,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,31,19,10,9,0.37,578,nan
10/10/2023 17:13,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,32,19,10,10,nan,nan,0.46
10/10/2023 17:13,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,32,19,10,10,nan,nan,nan
10/10/2023 17:13,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,32,19,10,10,nan,nan,nan
10/10/2023 17:13,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,33,19,10,10,nan,nan,0.33
10/10/2023 17:13,1.17.0,Bandit,27,3.86,1,15,10,40,Pellet,Right,33,19,11,10,0.06,80,nan
10/10/2023 17:13,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,34,19,11,11,nan,nan,0.4
10/10/2023 17:13,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,34,19,11,11,nan,nan,nan
10/10/2023 17:13,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,34,19,11,11,nan,nan,nan
10/10/2023 17:13,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,34,19,11,11,nan,nan,nan
10/10/2023 17:13,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,35,19,11,11,nan,nan,0.91
10/10/2023 17:14,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,35,19,11,11,nan,nan,nan
10/10/2023 17:20,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,36,19,11,11,nan,nan,0.56
10/10/2023 17:20,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,36,19,12,11,0.19,411,nan
10/10/2023 17:28,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,37,19,12,12,nan,nan,0.02
10/10/2023 17:28,1.17.0,Bandit,27,3.86,1,15,10,40,Pellet,Right,37,19,13,12,0.31,467,nan
10/10/2023 17:28,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,38,19,13,13,nan,nan,0.03
10/10/2023 17:28,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,38,19,13,13,nan,nan,nan
10/10/2023 17:28,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,38,19,13,13,nan,nan,nan
10/10/2023 17:29,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,39,19,13,13,nan,nan,1.52
10/10/2023 17:29,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,39,19,13,13,nan,nan,nan
10/10/2023 17:29,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,39,19,13,13,nan,nan,nan
10/10/2023 17:29,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,40,19,13,13,nan,nan,1.39
10/10/2023 17:29,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,40,19,13,13,nan,nan,nan
10/10/2023 17:29,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,40,20,13,13,nan,nan,0.03
10/10/2023 17:29,1.17.0,Bandit,27,3.87,2,15,10,40,Pellet,Right,40,20,14,13,0.25,96,nan
10/10/2023 17:30,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,41,20,14,14,nan,nan,0.54
10/10/2023 17:30,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,41,20,14,14,nan,nan,nan
10/10/2023 17:30,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,41,20,14,14,nan,nan,nan
10/10/2023 17:30,1.17.0,Bandit,27,3.86,nan,15,10,40,Right,Right,41,21,14,14,nan,nan,0.69
10/10/2023 17:30,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,41,21,14,14,nan,nan,0
10/10/2023 17:30,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,41,21,14,14,nan,nan,0
10/10/2023 17:30,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,42,21,14,14,nan,nan,0.26
10/10/2023 17:31,1.17.0,Bandit,27,3.85,nan,15,10,40,Left,Right,43,21,14,14,nan,nan,0.83
10/10/2023 17:50,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,44,21,14,14,nan,nan,0.7
10/10/2023 17:50,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,44,21,14,14,nan,nan,nan
10/10/2023 17:50,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,44,21,14,14,nan,nan,nan
10/10/2023 17:50,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,45,21,14,14,nan,nan,0.27
10/10/2023 17:51,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,46,21,14,14,nan,nan,0.04
10/10/2023 17:59,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,47,21,14,14,nan,nan,0.42
10/10/2023 17:59,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,47,21,14,14,nan,nan,nan
10/10/2023 17:59,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,47,21,14,14,nan,nan,nan
10/10/2023 17:59,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,48,21,14,14,nan,nan,0.62
10/10/2023 17:59,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,48,21,14,14,nan,nan,nan
10/10/2023 17:59,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,48,21,14,14,nan,nan,0
10/10/2023 17:59,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,48,22,14,14,nan,nan,0.52
10/10/2023 17:59,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,48,22,14,14,nan,nan,0
10/10/2023 17:59,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,48,22,14,14,nan,nan,0
10/10/2023 17:59,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,48,22,14,14,nan,nan,0
10/10/2023 17:59,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,48,22,14,14,nan,nan,0
10/10/2023 17:59,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,48,22,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,49,22,14,14,nan,nan,0.24
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,49,22,14,14,nan,nan,nan
10/10/2023 18:00,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,49,22,14,14,nan,nan,nan
10/10/2023 18:00,1.17.0,Bandit,27,3.85,nan,15,10,40,RightinTimeout,Right,49,22,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,49,22,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,49,22,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,49,22,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,49,22,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.85,nan,15,10,40,RightinTimeout,Right,49,22,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,49,23,14,14,nan,nan,0.53
10/10/2023 18:00,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,49,23,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,49,23,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,49,23,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,LeftinTimeOut,Right,49,23,14,14,nan,nan,nan
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,49,23,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,49,23,14,14,nan,nan,0
10/10/2023 18:00,1.17.0,Bandit,27,3.86,nan,15,10,40,RightinTimeout,Right,49,23,14,14,nan,nan,0
