MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/10/2023 14:40:53,1.17.0,Bandit,10,4.01,nan,15,10,40,Right,Right,0,1,0,0,nan,nan,0.11
10/10/2023 14:41:33,1.17.0,Bandit,10,4.01,nan,15,10,40,LeftWithPellet,Right,0,1,0,0,nan,nan,0.02
10/10/2023 14:44:33,1.17.0,Bandit,10,4.01,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.35
10/10/2023 14:44:50,1.17.0,Bandit,10,4.01,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.18
10/10/2023 14:44:52,1.17.0,Bandit,10,4.00,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.16
10/10/2023 14:46:22,1.17.0,Bandit,10,4.01,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.00
10/10/2023 14:48:05,1.17.0,Bandit,10,4.01,nan,15,10,40,LeftWithPellet,Right,0,1,0,0,nan,nan,1.08
10/10/2023 15:01:40,1.17.0,Bandit,10,4.00,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.06
10/10/2023 15:01:48,1.17.0,Bandit,10,4.01,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.10
10/10/2023 15:01:53,1.17.0,Bandit,10,4.01,1,15,10,40,Pellet,Right,0,1,1,0,Timed_out,nan,nan
10/10/2023 15:03:18,1.17.0,Bandit,10,4.01,nan,15,10,40,Left,Right,1,1,1,1,nan,nan,0.10
10/10/2023 15:06:47,1.17.0,Bandit,10,4.01,nan,15,10,40,Left,Right,2,1,1,1,nan,nan,0.02
10/10/2023 15:07:08,1.17.0,Bandit,10,4.00,nan,15,10,40,Left,Right,3,1,1,1,nan,nan,0.39
10/10/2023 15:07:11,1.17.0,Bandit,10,4.00,nan,15,10,40,LeftinTimeOut,Right,3,1,1,1,nan,nan,nan
10/10/2023 15:07:39,1.17.0,Bandit,10,4.00,nan,15,10,40,Right,Right,3,2,1,1,nan,nan,0.19
10/10/2023 15:07:42,1.17.0,Bandit,10,4.00,1,15,10,40,Pellet,Right,3,2,2,1,1.89,349,nan
10/10/2023 16:45:32,1.17.0,Bandit,10,4.00,nan,15,10,40,Left,Right,4,2,2,2,nan,nan,0.10
